sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
557,CC(=O)NC,8,0,9,,<eos>,eos,<bos> C C ( = O ) N C <eos> C <unk> C N C C C C C ( C C <eos> C 2 c C <unk> C C 1 <unk> C C C <eos> C ) C <unk> = C <eos> C 1 <eos> C ] C C ) C ( C C C ) C 1 C C O ) ) C H ] C C <unk> [ C <unk> ) ] C 1 C <eos> C <eos> ) <unk> C <unk> ( O ) C C C 1 <unk> O <eos> <unk> C ] <eos> O 1 <eos> l N 4 - C # n C F O ] s H = C ] l <pad>,15 15 5 13 19 6 18 15,CNC(C)=O,True,True,1,True,,73.09,-0.248,29.1,1.0,1.0,0.0,0.4207,1.9134,True,0.6714,Strong candidate,True
558,Cc1cc(-c2ccc(c2)n(-c3cn(nNC)C3ccco3)ncF)cnc,43,0,44,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c c ( c 2 ) n ( - c 3 c n ( n N C ) C 3 c c c o 3 ) n c F ) c n c <eos> n [ 2 H ) c c 1 O n 1 <eos> 1 <eos> 1 <eos> c 2 <eos> <eos> 1 ] <eos> 1 <eos> <eos> C ) C <eos> ) ] C ( C C ) <unk> ] C ) O <eos> ) C C O <unk> O <eos> ) C 1 <eos> O 1 <eos> ) ] - 4 n 1 C 5 ] l [ C = ( l c - l,15 23 8 23 23 5 7 23 9 23 23 23 5 23 9 6 25 5 7 23 10 23 25 5 25 18 15 6 15 10 23 23 23 26 10 6 25 23 16 6 23 25 23,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
559,C[CH](C(=O)N1C[CH](F[C[H]F)C1)[CH](CC[CH](NS(=O)(=O)c2ccc(CC(F2(F)F),68,0,76,,<eos>,eos,<bos> C [ C <unk> H ] ( C ( = O ) N 1 C [ C <unk> <unk> H ] ( F [ C <unk> [ H ] <unk> F ) C 1 ) [ C <unk> H ] ( C C [ C <unk> H ] ( N S ( = O ) ( = O ) c 2 c c c ( C C ( F 2 ( F ) F ) <eos> c 2 ) C C 1 <eos> ) C O <eos> C 2 ( C ( 1 O ) C O <eos> O 1 <eos> S 2 <unk> s O 1 <eos> s <eos> c N ( l 4 <pad> <eos> H O,15 21 15 3 17 22 5 15 5 13 19 6 18 8 15 21 15 3 3 17 22 5 16 21 15 3 21 17 22 3 16 6 15 8 6 21 15 3 17 22 5 15 15 21 15 3 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 15 15 5 16 9 5 16 6 16 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
560,ClCc12[CH]CCCC)C=CCC(C(=O)c21ccccc2)cC1O)C(=O)O[Cc=],52,0,54,,<eos>,eos,<bos> C l <unk> C c 1 2 [ C H ] C C C C ) C = C C C ( C ( = O ) c 2 1 c c c c c 2 ) c C 1 O ) C ( = O ) O [ C c = ] <eos> c C <unk> H ( = C ) C 2 O C <unk> C H C C [ C <unk> <unk> ] 2 1 O <eos> <unk> <eos> ] ] ( O ) C C <eos> C <unk> ] C <eos> 1 2 <eos> O 1 <eos> S ) l 3 <pad> O ( s [ - ] ( 5 F C B N ),15 24 3 15 23 8 9 21 15 17 22 15 15 15 15 6 15 13 15 15 15 5 15 5 13 19 6 23 9 8 23 23 23 23 23 9 6 23 15 8 19 6 15 5 13 19 6 19 21 15 23 13 22,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
561,CCOC(=O)c1cnc(CN)c2cc(OC)c(C)Ccc2CC12Cl,39,0,42,,<eos>,eos,<bos> C C O C ( = O ) c 1 c n c ( C N ) c 2 c c ( O C ) c ( C ) C c c 2 C <unk> C 1 2 <unk> C l <eos> O C O ) c ( C ) C ) C C C 1 ) C ) C = C ) C 2 1 C ) <eos> O 1 O ) 1 <eos> ( 2 4 O C 3 <eos> C C ( O <eos> C 1 C 1 <unk> ] <eos> ) C <eos> <eos> O 1 <eos> ] r H S O H B <eos> F n 1 B 2 1 <pad> - l 4,15 15 19 15 5 13 19 6 23 8 23 25 23 5 15 18 6 23 9 23 23 5 19 15 6 23 5 15 6 15 23 23 9 15 3 15 8 9 3 15 24,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
562,CS(=O)(=O)c1cc(Cl)ccCl)c(S(N)(=O)=O)c1,38,0,39,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c ( C l ) c c C l ) c ( S ( N ) ( = O ) = O ) c 1 <eos> c C ( 1 1 c 1 <eos> ( C C ( <eos> ) C ) N ) C C <eos> C ) ) C H ] <eos> C ( = O ) ) <eos> C <unk> ) [ C <unk> H ] ( C ) [ C <unk> H ] 1 2 <eos> <eos> ) C 1 <eos> O 1 <eos> s F c = ( s n s <eos> 2 1 <pad> ) O ) O l ),15 20 5 13 19 6 5 13 19 6 23 8 23 23 5 15 24 6 23 23 15 24 6 23 5 20 5 18 6 5 13 19 6 13 19 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
563,O=C(Nc1ccc(CCNCCC(O)[C1)CcCc]cccccOccc(=O)(cccc,47,0,48,,<eos>,eos,<bos> O = C ( N c 1 c c c ( C C N C C C ( O ) [ C 1 ) C c C c ] c c c c c O c c c ( = O ) ( c c c c <eos> c c c ) 2 c 1 2 c 2 <eos> ) <eos> 2 C 1 <eos> <eos> c 1 <eos> ) C ) C O ) O C ) [ C ) <unk> ] C ( O <eos> C C <eos> C <unk> 2 H ] 1 2 <eos> O 1 <eos> r s ( O s B N r B <pad> <eos> 5 ) H C N 2 -,19 13 15 5 18 23 8 23 23 23 5 15 15 18 15 15 15 5 19 6 21 15 8 6 15 23 15 23 22 23 23 23 23 23 19 23 23 23 5 13 19 6 5 23 23 23 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
564,CC(C)NCC(O)CO)1ccc(C(CN)C(C)C)c11,33,0,34,,<eos>,eos,<bos> C C ( C ) N C C ( O ) C O ) 1 c c c ( C ( C N ) C ( C ) C ) c 1 1 <eos> <eos> c 1 <eos> C C 1 <eos> ] ) C ( <eos> ] ) <eos> C ) C c C ) c ) ) c C ( O C ] C c c c <eos> ( <eos> ) ( C O C 1 ) C <unk> C <eos> H ( O ) C 1 <eos> 1 <unk> 2 N 1 C ] <eos> O 1 <eos> s H # 2 l H O n s O ( H 2 # 2 # H n,15 15 5 15 6 18 15 15 5 19 6 15 19 6 8 23 23 23 5 15 5 15 18 6 15 5 15 6 15 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
565,ClCC[H](C)CN=C)CCCC(=O)Nc1ccccc21cC1=O)(]c),43,0,48,,<eos>,eos,<bos> C l <unk> C C [ <unk> <unk> H ] ( C ) C N = C ) C C C <unk> C ( = O ) N c 1 c c c c c 2 1 c C 1 = O ) ( ] c ) <eos> [ C <unk> ( 4 <eos> c <eos> 3 <eos> ( = O ) C C [ C <unk> <unk> H ] C [ C <unk> <unk> ] 2 4 O <eos> 3 <unk> H ] ( C ) C 1 <unk> ] <unk> 2 C ] 1 2 <eos> O 1 <eos> 5 o 4 # l 4 ) H n <pad> 4 F ] H o H c S,15 24 3 15 15 21 3 3 17 22 5 15 6 15 18 13 15 6 15 15 15 3 15 5 13 19 6 18 23 8 23 23 23 23 23 9 8 23 15 8 13 19 6 5 22 23 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
566,CCC(C)C(N)C(=O)N1CCC(O)C1,25,0,26,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C ( O ) C 1 <eos> C <eos> 1 <eos> <eos> <eos> <eos> C 1 <eos> <eos> 1 <eos> <eos> O <eos> C ) <eos> 2 <eos> ( ) O ) ( ) C c C <unk> C [ C <unk> C ) C ] ) 2 ( = O ) C O <eos> ) ( O <eos> ) C <unk> - ] 1 2 C <eos> H ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> r H <unk> = 5 O [ ( o F ( N - H B c 5 4,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 5 19 6 15 8,CCC(C)C(N)C(=O)N1CCC(O)C1,True,True,1,False,,200.28,-0.047,66.56,2.0,3.0,3.0,0.6711,3.1753,True,0.884,Strong candidate,True
567,COc1ccccc1NCC=O)CN1CCCCC(=O)Cc2c(CccccC2OOCN1,45,0,47,,<eos>,eos,<bos> C O c 1 c c c c c 1 N C C = O ) C N 1 C C C <unk> C C ( = O ) C c 2 c ( C c c c c C 2 O O C N 1 <eos> ( c O 1 ) C [ C <eos> ) <eos> <eos> C 1 <eos> C <unk> ] C <unk> O <eos> O 1 [ C <unk> <unk> ] 2 4 O O <unk> <eos> ] C ( C <eos> C O <eos> 1 <unk> 2 H ] 1 2 <eos> O 1 <eos> ] <eos> # 5 O <unk> B <unk> c = S s 4 1 2 n c #,15 19 23 8 23 23 23 23 23 8 18 15 15 13 19 6 15 18 8 15 15 15 3 15 15 5 13 19 6 15 23 9 23 5 15 23 23 23 23 15 9 19 19 15 18 8,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
568,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(O)cc=c)[[H]cc)c)[)c1,53,0,54,,<eos>,eos,<bos> C N C c 1 c n c c ( - c 2 c n c 3 [ n H ] n c ( - c 4 n c 5 c c ( O ) c c = c ) [ [ H ] c c ) c ) [ ) c 1 <eos> 3 c 3 c 2 ) c 1 <eos> <eos> O <eos> <unk> 3 ] <eos> ) C ( O ) = ] 1 ( C ( O <eos> ) ( C ) C 1 <eos> ] <unk> C H <unk> C ] <eos> O 1 <eos> F 2 s # <pad> H ) 3 O <unk> B H l B H O ) s,15 18 15 23 8 23 25 23 23 5 7 23 9 23 25 23 10 21 25 17 22 25 23 5 7 23 11 25 23 12 23 23 5 19 6 23 23 13 23 6 21 21 17 22 23 23 6 23 6 21 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
569,COc1ccc(CNc2n1nc3cc32cccc4c3N)cc1N,34,0,35,,<eos>,eos,<bos> C O c 1 c c c ( C N c 2 n 1 n c 3 c c 3 2 c c c c 4 c 3 N ) c c 1 N <eos> c 1 <eos> O <eos> 1 <eos> O ) C <eos> ( c ) n c c 2 1 <eos> c <eos> ) c ) c 1 <eos> c 1 <eos> 1 <unk> c <eos> ( C ) C C ( C 2 = C ) = ] ) C O <eos> O 1 <eos> 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> # r s = O o B <eos> o c [ N = ] <pad> 1 = 2,15 19 23 8 23 23 23 5 15 18 23 9 25 8 25 23 10 23 23 10 9 23 23 23 23 11 23 10 18 6 23 23 8 18,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
570,CCCOc1cc(l)ccc1C(=O)C1NC(C)CCC,30,0,31,,<eos>,eos,<bos> C C C O c 1 c c ( l ) c c c 1 C ( = O ) C 1 N C ( C ) C C C <eos> = O ) <eos> C 1 <eos> ) c 1 <eos> <eos> 1 <eos> 2 <eos> O <eos> O C <eos> C c c ) O 2 ( C ) c O <eos> O 1 <eos> <unk> c <eos> C C ) ] C <unk> 2 ] C C <unk> ] <eos> C ( C ) C 1 <eos> 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> 5 1 ( l N 5 4 <eos> - N ] F r # s 4 - =,15 15 15 19 23 8 23 23 5 24 6 23 23 23 8 15 5 13 19 6 15 8 18 15 5 15 6 15 15 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
571,NC1=CN(c2cccc(1)C(=O)C1,23,0,24,,<eos>,eos,<bos> N C 1 = C N ( c 2 c c c c ( 1 ) C ( = O ) C 1 <eos> <eos> 1 <eos> C <eos> C <eos> <eos> <eos> c 1 <eos> <eos> C <unk> = O <eos> N c ( c 2 ( = ) c 1 c c 1 ) <eos> C c C c C ) C 2 ) 1 <eos> <eos> [ ) C <unk> <eos> <eos> 1 ) <eos> C C ) <unk> ( C ( O C ) C = C <unk> ] <eos> ) O 1 <eos> O 1 <eos> 1 N o <unk> F H n <eos> S n ] 2 ) ] s S l ),18 15 8 13 15 18 5 23 9 23 23 23 23 5 8 6 15 5 13 19 6 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
572,CCC(C)C(N)C(=O)N1CCCCC1C,24,0,25,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C C C 1 C <eos> <eos> C <eos> 1 <eos> C <eos> C C 1 <eos> <eos> C <eos> <eos> O = O ) N 2 <eos> ( ) C c ( ) C [ 1 <unk> H ] C ) C ) <unk> [ ] 2 ( = O ) C O <eos> C ( O <eos> ) C <unk> <unk> ] 1 2 F <eos> H ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> 5 o <pad> = - 1 n O 4 C c B ) N n B # ),15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8 15,CCC(C)C(N)C(=O)N1CCCCC1C,True,True,1,True,,212.34,1.761,46.33,1.0,2.0,3.0,0.7746,3.047,True,0.8609,Strong candidate,True
573,Cc1ccc(C(=O)ccccc(NC(=O)OCc)c)c12),34,0,35,,<eos>,eos,<bos> C c 1 c c c ( C ( = O ) c c c c c ( N C ( = O ) O C c ) c ) c 1 2 ) <eos> c 1 <eos> ) <eos> 1 <eos> O ) [ O H ] N c ( c c 2 c 3 c c 2 c c 1 ) C 1 ) c c c <eos> 1 <eos> C <eos> ) O c 2 ) C C 1 <eos> ) ( O ) C 1 <eos> 1 <unk> ] 2 ) C <eos> <eos> O 1 <eos> r 2 <pad> 4 S o <pad> H B N B 2 [ # H <unk> 2 l,15 23 8 23 23 23 5 15 5 13 19 6 23 23 23 23 23 5 18 15 5 13 19 6 19 15 23 6 23 6 23 8 9 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
574,N#Cc1ccc(N12CC(CCS3c[c(]c33cncc3)c(=N)(2O)cc2c,46,0,47,,<eos>,eos,<bos> N # C c 1 c c c ( N 1 2 C C ( C C S 3 c [ c ( ] c 3 3 c n c c 3 ) c ( = N ) ( 2 O ) c c 2 c <eos> C 1 <eos> c ) c ) c <eos> 3 <eos> 2 ) 1 1 <eos> 1 <eos> C ] 1 <eos> C C ) C O <unk> ( ] ) C C <unk> <unk> ] 3 ( C ) C 1 <eos> C <unk> <unk> H ] 1 2 <eos> O 1 <eos> l [ o <eos> r # 5 N <eos> s 3 N n s c N B l,18 4 15 23 8 23 23 23 5 18 8 9 15 15 5 15 15 20 10 23 21 23 5 22 23 10 10 23 25 23 23 10 6 23 5 13 18 6 5 9 19 6 23 23 9 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
575,COc1ccc2c1C1CNC(=O)CO21cccc2cnH]c2ccHccCc12,43,0,44,,<eos>,eos,<bos> C O c 1 c c c 2 c 1 C 1 C N C ( = O ) C O 2 1 c c c c 2 c n H ] c 2 c c H c c C c 1 2 <eos> C ) C 1 <eos> 1 ) 1 c <unk> C <unk> ) C O 4 ) <eos> C 1 <eos> ) c 1 <eos> C ( C <unk> O <eos> ( C 1 [ C <unk> <unk> ] 1 ( C ) C O <eos> C <unk> ] H <eos> 1 2 <eos> O 1 <eos> N ) s B r s H <eos> s 4 c [ o H c F [ #,15 19 23 8 23 23 23 9 23 8 15 8 15 18 15 5 13 19 6 15 19 9 8 23 23 23 23 9 23 25 17 22 23 9 23 23 17 23 23 15 23 8 9,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
576,NCC(C)(=O)O)c1ccc(Bl)cc1,24,0,25,,<eos>,eos,<bos> N C C ( C ) ( = O ) O ) c 1 c c c ( B l ) c c 1 <eos> <eos> <eos> C 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> C <eos> <eos> C c ( c ( ) c ( c c <eos> ) N O c C ) C ) ) C ) <eos> 1 <eos> c <eos> 1 C ) <eos> <eos> O c 2 C C C <unk> <eos> ) ( O ) C H C 1 <unk> ] <eos> ) C <eos> <eos> O 1 <eos> F [ 4 = s <pad> N s o <pad> ] <eos> 4 H C 1 l s,18 15 15 5 15 6 5 13 19 6 19 6 23 8 23 23 23 5 14 24 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
577,CC(C[1HHc(CCC(=1)S(=O)(=O)c2cccc(c-c3cc=(n(2)n,46,0,48,,<eos>,eos,<bos> C C ( C [ 1 H <unk> H c ( C C C ( = 1 ) S ( = O ) ( = O ) c 2 c c c c ( c - c 3 c c = ( n ( 2 ) n <eos> c C 1 <eos> 4 <eos> c C 3 c ( = O ) c 2 <eos> 1 <eos> H ] ( C ( ) O <unk> ] C 1 O C = O <eos> ) ( C ) C 1 <eos> C <unk> <unk> <eos> ] 1 2 <eos> O 1 <eos> 2 <pad> B <eos> = H C [ 1 - C = n S 2 4 F 5,15 15 5 15 21 8 17 3 17 23 5 15 15 15 5 13 8 6 20 5 13 19 6 5 13 19 6 23 9 23 23 23 23 5 23 7 23 10 23 23 13 5 25 5 9 6 25,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
578,Cc1cnc2C)C(C(=O)c2c2cc(C)c1,27,0,28,,<eos>,eos,<bos> C c 1 c n c 2 C ) C ( C ( = O ) c 2 c 2 c c ( C ) c 1 <eos> <eos> C 1 <eos> C 1 <eos> C <eos> C <eos> O <eos> C N C ( c 2 ) c ) c <eos> c C c c c c F ) C 1 <eos> 2 <eos> C 1 <eos> c C ) <eos> C ( C O ) O 3 C <unk> C <unk> C ( C O <eos> C <eos> C <unk> <unk> H ] 1 2 <eos> O 1 <eos> - [ n S B 3 N 5 # c <pad> s H # C O l ),15 23 8 23 25 23 9 15 6 15 5 15 5 13 19 6 23 9 23 9 23 23 5 15 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
579,Cc1nc-c2c2cc(2)nc(C(C(=O)CO)C3CC)cC3)c(cC)cc(=,46,0,47,,<eos>,eos,<bos> C c 1 n c - c 2 c 2 c c ( 2 ) n c ( C ( C ( = O ) C O ) C 3 C C ) c C 3 ) c ( c C ) c c ( = <eos> ) c c C ) c C c <eos> 1 <eos> 1 C c <unk> ) 2 ) C <unk> H <eos> <eos> 1 <eos> C O <unk> ] 2 4 O C 3 <eos> ( C ( C O C 1 <eos> C O 1 O ) O 1 <eos> O 1 <eos> N ] # = 1 H r o n - o F ( C ( H - ),15 23 8 25 23 7 23 9 23 9 23 23 5 9 6 25 23 5 15 5 15 5 13 19 6 15 19 6 15 10 15 15 6 23 15 10 6 23 5 23 15 6 23 23 5 13,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
580,CC(C)n1nc(-c2cccc(O)c2)c2[(N)cn)c1n,35,0,36,,<eos>,eos,<bos> C C ( C ) n 1 n c ( - c 2 c c c c ( O ) c 2 ) c 2 [ ( N ) c n ) c 1 n <eos> c 1 c <eos> 1 2 n = O ) c ) c c 1 <eos> c c 1 = ) c 1 <eos> c <eos> 1 <eos> H 1 ) C ( <eos> ) C ) O C = C 1 C 2 = O <eos> C ( O ) C 1 <eos> 1 <unk> 1 <eos> ) C O <eos> O 1 <eos> l N ) 5 N ) o S F O r 1 H 1 ( s 2 s,15 15 5 15 6 25 8 25 23 5 7 23 9 23 23 23 23 5 19 6 23 9 6 23 9 21 5 18 6 23 25 6 23 8 25,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
581,Cc1cc(-c2ccccn2)c(-c2ccc(F)cn2)n1,33,0,34,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c c c n 2 ) c ( - c 2 c c c ( F ) c n 2 ) n 1 <eos> C <eos> C <eos> 1 <eos> C <eos> C c n 1 c c <eos> C c 1 O <eos> 1 c O c C <eos> c 2 <eos> C <eos> 1 <eos> <eos> = 2 ) C <eos> 1 <eos> ( ) O C C ) <unk> <eos> ) ( C <eos> C 1 2 1 <unk> 1 <eos> ) <unk> ] <eos> O 1 <eos> H 1 - 4 r = 5 F 4 = r <eos> 4 s r C B 4,15 23 8 23 23 5 7 23 9 23 23 23 23 25 9 6 23 5 7 23 9 23 23 23 5 16 6 23 25 9 6 25 8,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
582,O=C(O)C(Cc1ccccc1,17,0,18,,<eos>,eos,<bos> O = C ( O ) C ( C c 1 c c c c c 1 <eos> 1 C l ) <eos> <eos> C 1 <eos> <eos> C 1 <eos> <eos> C 1 O <eos> <eos> C 1 <eos> <eos> <eos> N 1 <eos> C 2 C ) C c 2 ) C c ) C c C 1 <eos> 2 ) C 1 <eos> c 1 H <eos> C C ) O <unk> ( C ( C C ) C = O ( C ) C 1 <eos> 1 <unk> ] 2 1 C <eos> <eos> O 1 <eos> 2 N o l O o n 4 - S C S 4 O ) S n l,19 13 15 5 19 6 15 5 15 23 8 23 23 23 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
583,COc1c](C(C(=O)c2c(C)CCCC)=)cc1c[c(F)]1CC)COc]1ccC,49,0,53,,<eos>,eos,<bos> C O c 1 c ] ( C ( C ( = O ) c 2 c ( <unk> C ) C <unk> C C C <unk> ) = ) c c 1 c [ c ( F ) ] 1 C C ) C O c ] 1 c c C <eos> ) c c c <eos> c O ) c C ) c C c 1 <eos> ) C ) O C <unk> O C ( = C C <unk> H ] ( O C <eos> C <eos> ] 1 2 C <eos> 1 2 <eos> O 1 <eos> o 2 s n B O c ] O <pad> 2 o N ) o ( 2 l,15 19 23 8 23 22 5 15 5 15 5 13 19 6 23 9 23 5 3 15 6 15 3 15 15 15 3 6 13 6 23 23 8 23 21 23 5 16 6 22 8 15 15 6 15 19 23 22 8 23 23 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
584,Cc1ccccc1-c1nc(O)C(CN)c(-c3ccc(Cl)ccC#l)n),42,0,43,,<eos>,eos,<bos> C c 1 c c c c c 1 - c 1 n c ( O ) C ( C N ) c ( - c 3 c c c ( C l ) c c C # l ) n ) <eos> c 2 c 1 <eos> <eos> 1 <eos> ) c 3 c c 2 c <eos> ) c 1 <eos> 2 <eos> ) 1 <eos> 1 <eos> C [ C O <unk> ] 2 1 [ C <unk> <unk> ] 1 ( C ) C 1 C <unk> <unk> ] <eos> 1 C <eos> <eos> O 1 <eos> r [ N # O F O 4 <eos> # O 1 [ s C s - 5,15 23 8 23 23 23 23 23 8 7 23 8 25 23 5 19 6 15 5 15 18 6 23 5 7 23 10 23 23 23 5 15 24 6 23 23 15 4 24 6 25 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
585,COc1cc(cnc(-c3cccc(3)cc(H]c3=C)c(C)C(cO)C,41,0,42,,<eos>,eos,<bos> C O c 1 c c ( c n c ( - c 3 c c c c ( 3 ) c c ( H ] c 3 = C ) c ( C ) C ( c O ) C <eos> C c 4 C <unk> c ) c ) 1 ) 1 <eos> O <eos> c c <eos> c 1 <eos> c 2 <eos> c 1 c 1 <eos> C [ ( = O ] 1 <eos> C [ C <unk> ] ( O ) <eos> O <eos> ] <unk> 2 H <eos> C 2 <eos> O 1 <eos> F <eos> <unk> 4 <eos> 2 N s B <eos> C H ] <unk> ] 1 <pad> 2,15 19 23 8 23 23 5 23 25 23 5 7 23 10 23 23 23 23 5 10 6 23 23 5 17 22 23 10 13 15 6 23 5 15 6 15 5 23 19 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
586,N#Cc1cc(C1)CC(C)=O)CcC(C(=O)c(=O)c1,35,0,37,,<eos>,eos,<bos> N # C c 1 <unk> c c ( C 1 ) C C ( C ) = O ) C c C ( C ( = O ) c ( = O ) c 1 <eos> ) C 1 = O c c 2 c <eos> C <eos> 3 O ) C c ) C c <eos> c ) O [ <eos> 1 <eos> H <unk> <eos> C ] C [ ) C <unk> ( ) ( O C <unk> <unk> ] C ( C ) C 1 <eos> 1 <unk> [ <eos> <unk> C ] <eos> O 1 <eos> <pad> [ 5 O B n o s O c s F r # l N 2 5,18 4 15 23 8 3 23 23 5 15 8 6 15 15 5 15 6 13 19 6 15 23 15 5 15 5 13 19 6 23 5 13 19 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
587,CCOC(=O)C1=CC)CH](](C)CC][H]CHC(CC(C)C(=O)CC)C[C(c1CH]C)(]CC]HC]C)CC1=C)CCC(C,77,0,87,,<eos>,eos,<bos> C C O C ( = O ) C 1 = C <unk> C ) C H ] ( <unk> <unk> ] ( C ) C <unk> C ] [ <unk> H ] C H C ( C <unk> C ( C ) C ( = O ) C C ) C [ C ( <unk> c 1 C H ] C ) ( ] C C <unk> ] H C ] <unk> C ) C C 1 = C ) C C C ( C <eos> C C <eos> C <unk> 1 O ) C O <eos> O 1 <eos> B C r 5 <pad> o 1 <eos> 5 = N B 5 1 <pad> r l 2,15 15 19 15 5 13 19 6 15 8 13 15 3 15 6 15 17 22 5 3 3 22 5 15 6 15 3 15 22 21 3 17 22 15 17 15 5 15 3 15 5 15 6 15 5 13 19 6 15 15 6 15 21 15 5 3 23 8 15 17 22 15 6 5 22 15 15 3 22 17 15 22 3 15 6 15 15 8 13 15 6 15 15 15 5 15,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
588,C[C])(C)CC[[H]c[C[]H]H]CCC=4)C1C)C([C]C(C][C3)C(CC[C]c2CC[C]21C,63,0,73,,<eos>,eos,<bos> C [ C <unk> ] ) ( C ) C <unk> C [ [ H ] c [ C [ ] H ] H ] C C C = 4 ) C 1 C ) C ( [ C <unk> ] C ( C ] [ C 3 <unk> ) C ( C C [ C <unk> <unk> ] c <unk> 2 C C [ C <unk> <unk> ] 2 1 C <eos> O = C ] O C C <unk> C = C ( 2 ) <eos> C <eos> 1 <unk> 1 N ) C 2 <eos> O 1 <eos> <unk> s S l n B ( H ) c 3 H 5 B C n l 1,15 21 15 3 22 6 5 15 6 15 3 15 21 21 17 22 23 21 15 21 22 17 22 17 22 15 15 15 13 11 6 15 8 15 6 15 5 21 15 3 22 15 5 15 22 21 15 10 3 6 15 5 15 15 21 15 3 3 22 23 3 9 15 15 21 15 3 3 22 9 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
589,Nc1ccc2cc(NCNc3ccnc43)cc(-c3ncccn3)c2)c,39,0,40,,<eos>,eos,<bos> N c 1 c c c 2 c c ( N C N c 3 c c n c 4 3 ) c c ( - c 3 n c c c n 3 ) c 2 ) c <eos> 1 [ n H ] c 2 c c H c [ 1 ) 1 c 3 c 1 ) c 1 <eos> <eos> <eos> <eos> ] c ( ) ( C ) O ) ( C 1 ) C ) C <eos> ) ( C ) C 1 <eos> C <unk> [ H ] <unk> 2 <eos> O 1 <eos> 2 ) s <pad> B ) - 4 1 C N B <pad> B 5 = - 4,18 23 8 23 23 23 9 23 23 5 18 15 18 23 10 23 23 25 23 11 10 6 23 23 5 7 23 10 25 23 23 23 25 10 6 23 9 6 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
